Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
725.0,CLUB KARATE SINHUS SPORT,FRANCISCO FIORI FERRER,"C/MONTBLANC,64.TORREFORTA 43006 TARRAGONA",657982690,sinhussport@hotmail.com,TORREFORTA,Ponent,Sí,Esportives,Clubs Esportius,41.1198085,1.216581,4314820002,AJUNTAMENT DE TARRAGONA
727.0,ASOCIACIÓN LATINOAMERICANA MENSAJEROS DE PAZ 'ALAMPA',GUSTAVO ADOLFO RIVERA RUIZ,"BLOC ABET,NÚM.6 PL.3 PORTA 1.LA FLORESTA 43006 TARRAGONA",622627349,asion@live.com,FLORESTA (LA),Ponent,Sí,Culturals,Altres entitats culturals,41.1256412,1.2137526,4314820002,AJUNTAMENT DE TARRAGONA
729.0,TECLA SMIT TEATRE POPULAR,MARIA ISABEL  BITRIA IBARS,"C/FORTUNY,23 43001 TARRAGONA",617822524,teclasmit@gmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
730.0,ASSOCIACIÓ COMUNITÀRIA DE SALUT SEXUAL DEL CAMP DE TARRAGONA (ASSEXORA'TGN),Lluis Romero Puigdengoles,"PL. IMPERIAL TARRACO, 1 43005 TARRAGONA",665640435,sstarragona@gmail.com,,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1192872,1.2462302,4314820002,AJUNTAMENT DE TARRAGONA
734.0,Coordinadora d'Entitats de les Comarques de Tarragona,Ángel Juárez Almendros,"CR Del Francolí, núm. 54 (Torreforta) 43006 Tarragona",977551300,direccion@mare-terra.org,,Ponent,Sí,"Polítiques, Ideològiques i Religioses",Plataformes i moviments polítics,41.1186921,1.2177936,4314820002,AJUNTAMENT DE TARRAGONA
735.0,COLLA DE DIABLES FOC I GRESCA,Alfonso Guirao Muñoz,"Plaça Garcia Lorca, Esc. 6, 1er. A 43006 Tarragona",606893659 - 696834317,diablesfocigresca@gmail.com,TORREFORTA,Ponent,No,Culturals,Altres entitats culturals,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
736.0,ASSOCIACIÓ TARRACO X LA VIDA,Carmen  Cañizares Redondo,"PLAÇA PONENT,7 1R C 43001 TARRAGONA",977223210,tarracoxlavida@tinet.org,,Centre,Sí,Socials,Altres entitats d'ajuda,41.1146758,1.2471273,4314820002,AJUNTAMENT DE TARRAGONA
737.0,CASA ARGENTINA DE TARRAGONA,GLADYS B. BERTOLEZ VIDALE,"C/MOSSÉN SALVADOR RITORT I FAUS,5 1R 1ª 43002 TARRAGONA",615195458,casaargentinadetarragona@gmail.com,,Eixample,Sí,Culturals,Altres entitats culturals,41.1202497,1.2507456,4314820002,AJUNTAMENT DE TARRAGONA
738.0,ASOCIACIÓN SEIS ESTRELLAS DE GUINEA ECUATORIAL,ANICETO  OKENVE OBONO,43005 TARRAGONA,,misteraniceto@gmail.com,,,Sí,Cooperació / interacció,D'integració i cohesió,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
739.0,Cor The Issel's Singers,M. Aranzazu Astruc Lasterra,"Avda. Vidal i Barraquer, núm. 18, 9è.2a. 43005 Tarragona",600622516,crimbau@gencat.cat,,Centre,Sí,Culturals,Corals,41.1161485,1.2402053,4314820002,AJUNTAMENT DE TARRAGONA
740.0,Col.legi Oficial de Pedagogia de Catalunya,Mª Teresa Gámez Pérez,"CR Compte de Rius, 2-8, planta baixa- 2a alçada 43003 Tarragona",932177799,copec.tarragona@pedagogs.cat,CENTRE TARRAGONA,,No,"Econòmiques, Ocupacionals i Sindicals",Col·legis Professionals,41.1169245,1.2590198,4314820002,AJUNTAMENT DE TARRAGONA
741.0,FEDERACIÓ D'ASSOCIACIONS DISCAPACITATS FÍSICS MESTRAL-COCEMFE,Emila Altarriba Alberch,"C/ Francesc Bastos, núm. 19 (Casa del Mar) 43005 TARRAGONA",977327093,secretaria@mestralonline.org,,,No,Socials,Altres entitats d'ajuda,41.1138717,1.2415992,4314820002,AJUNTAMENT DE TARRAGONA
742.0,ASSOCIACIÓ MOÎRÜ: FACILITANDO LA COMUNICACIÓN HUMANA,SILVIMA LOIÁCOMO,"AVGDA PRAT DE LA RIBA ,35 SOBREÀTIC 43001 TARRAGONA",680863077,asociacionmoiru@gmail.com,,Eixample,Sí,Culturals,Altres entitats culturals,41.1177845,1.2461247,4314820002,AJUNTAMENT DE TARRAGONA
743.0,ASSOCIACIÓ CULTURAL LA TINTORERIA,Rosa  Minguillon Loscos,"URB.ELS PINARS,NÚM.63 43007 TARRAGONA",977207278,rosa@latintoreria.org,,,No,Comunitàries / Cíviques,Dones,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
747.0,ASSOCIACIÓ COR DE CAMBRA IN CRESCENDO,David Allue Cholvi,"RAMBLA FRANCESC MACIÀ,6 ESC.B 7È 2ª 43005 TARRAGONA",606534031,mfreixes@eurovalua.com,,Eixample,Sí,Culturals,Corals,41.1218008,1.2389787,4314820002,AJUNTAMENT DE TARRAGONA
748.0,"H2O COL·LECTIU GAI, LESBIÀ, BISEXUAL I TRANSSEXUAL DEL CAMP DE TARRAGONA",BERTA MASCARÓ TRIEDÓ,"C/FRANCESC BASTOS,19 (CASA DEL MAR) 43005 TARRAGONA",645312712-651427504,info@h2o.cat,,Eixample,No,Comunitàries / Cíviques,Dones,41.1153094,1.2423219,4314820002,AJUNTAMENT DE TARRAGONA
749.0,FEDERACIÓ ESPORTIVA CATALANA DE PARALÍTICS CEREBRALS,Nicolau Municio García,"Muntanya de Sant Pere , s/n 43007 Tarragona",933080522,fecpc@fecpc.cat,,,No,Esportives,Federacions Esportives,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
751.0,ASSOCIACIÓ D'ANTICS I AMICS DE L'AGRUPAMENT ESCOLTA I GUIA ALVERNA,CRISTINA SALADIE LOZANO,"AV DE ROMA, 5-B 5è 1a 43005 TARRAGONA",630523371 ? 630760656,anticsiamics@aeigalverna.org,,Eixample,Sí,Culturals,Altres entitats culturals,41.1189098,1.242678,4314820002,AJUNTAMENT DE TARRAGONA
754.0,ASSOCIACIÓ SALVADOR ALLENDE A TARRAGONA,MARIA MAGDALENA GRANDÓN GÁLVEZ,"CR. GOBERNADOR GONZALEZ, 12, ENTRESÒL 1a",,allende.tarragona@gmail.com,,Centre,No,Culturals,Altres entitats culturals,41.1211803,1.2744036,4314820002,AJUNTAMENT DE TARRAGONA
755.0,ASSOCIACIÓ CULTURAL TARRACOART,ANA SOLDEVILA RIBERA,"PLAÇA CORSINI,6 2ON 1ª ? MERCAT CENTRAL 43001 TARRAGONA",606449009,tarracoart@tinet.cat,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1153219,1.2499167,4314820002,AJUNTAMENT DE TARRAGONA
756.0,FUNDACIÓ PRIVADA CATALANA AKWABA,BIBIANA MARIN MARTÍNEZ,"BARRI MOLNÀS,NÚM.18 43007 TARRAGONA",93 4407696,akwaba@fundacioakwaba.cat,MONNARS,,No,Cooperació / interacció,D'integració i cohesió,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
757.0,FUNDACIÓ PRIVADA EN XARXA,Jesús Sesé Monclús,C/PONS D'ICART S/N (HOTEL D'ENTITATS) 43004 TARRAGONA,977226923,joan@enxarxa.org,,Centre,No,Socials,Altres entitats d'ajuda,41.1134539,1.2531104,4314820002,AJUNTAMENT DE TARRAGONA
758.0,ASSOCIACIÓ DE PROFESSIONALS I ESTUDIOSOS EN LLENGUA I LIT. CATALAN. (APELLC),Anna Mª Gispert Magarolas,"Avda. de Catalunya,núm. 35 (Facutat de Lletres URV) 43002 Tarragona",977559743 - 646898691,apellc.socis@gmail.com,,Eixample,No,Culturals,Altres entitats culturals,41.1228873,1.2494352,4314820002,AJUNTAMENT DE TARRAGONA
759.0,RAICES. PROYECTOS INTERCULTURALES,YOLANDA DANIELA FARIAS DE SLEPIKAS,"Cr. MONESTIR DE POBLET, 24, 3r 1a 43003 TARRAGONA",670264318,talleresinterculturales@yahoo.es,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.1219111,1.254094,4314820002,AJUNTAMENT DE TARRAGONA
760.0,ASSOCIACIÓ DE JOVES PER LA LLENGUA,HELENA SEGADO BOU,"C/TRINQUET VELL,15 43003 TARRAGONA",,helena-sb-91@hotmail.com,PART ALTA,Centre,Sí,Culturals,Altres entitats culturals,41.1167195,1.2567921,4314820002,AJUNTAMENT DE TARRAGONA
761.0,ASSOCIACIÓ MORIAH,José Antonio Pardo Sanz,"C/LLUÍS BONET I AMIGÓ,1 ESC.A 1R 2ª 43006 TARRAGONA",977846657,ongmoriah@hotmail.com,,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
765.0,Botiguers de Tarragona,Ferran Milà Rosell,"Plaça Ponent, núm 6, 4a. planta 43001 Tarragona",609338060 - 686106334,botiguersdetarragona@gmail.com,,Centre,No,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1144001,1.2472858,4314820002,AJUNTAMENT DE TARRAGONA
766.0,ASSOCIACIÓ SENEGALESA DE TARRAGONA,Mor Talla Diao,PARCELES IBORRA S/N 43007 TARRAGONA,672558199,senegal_tarragona@yahoo.es,ARRABASSADA I SAVINOSA,,Sí,Socials,Altres entitats d'ajuda,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
767.0,ASSOCIACIÓ PARES I MARES MALTRACTATS,Silvina Mònica Sargiotto de Yavicoli,"CR. PERE MARTELL, 24 6è - A 43001 TARRAGONA",977591024,laestancia-tgn@hotmail.com,SANT PERE I SANT PAU,Eixample,No,Socials,Altres entitats d'ajuda,41.1162472,1.2443561,4314820002,AJUNTAMENT DE TARRAGONA
768.0,COLLA DE DIABLES ELS SENYORS DE LA MAR,ALFRED BORRÀS MARTÍNEZ,"C/JAUME I, NÚM.12 1R 3ª 43005 TARRAGONA",660142349,elssenyorsdelamar@gmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1129083,1.2441642,4314820002,AJUNTAMENT DE TARRAGONA
769.0,COLLA DE DIABLES FOC DE L'AVERN,EDUARDO ARENAS PEDRÓS,"BLOC SANT MATIAS, ESC.A 1R 1ª. URB.ST.PERE I ST.PAU 43007 TARRAGONA",,focdelavern@hotmail.com,SANT PERE I SANT PAU,Nord,No,Culturals,Altres entitats culturals,41.1391895,1.2517049,4314820002,AJUNTAMENT DE TARRAGONA
770.0,ASSOCIACIÓ UTINAM,JOSÉ ALBERTO SÁNCHEZ IRISARRI,"CR DE JOAN MIRÓ,5 4RT A 43005 TARRAGONA",609483816,utinam@tinet.org,,,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
771.0,CLUB DE BALL ESPORTIU TARRAGONA COUNTRY LINE DANCERS,ANTONI VICENS MIRÓ,"C/PAU CASALS,5 3R 1ª 43003 TARRAGONA",661423042,avicens@hotmail.net,,Centre,Sí,Esportives,Clubs Esportius,41.1177046,1.2505439,4314820002,AJUNTAMENT DE TARRAGONA
774.0,"Associació de Jubilats i Pensionistes l'Albalda-Parc Riu Clar i Voltants, Santa Tecla",Cristina Villar Bosch,"C/Pierre de Coubertain, núm. 16-18 43006 Tarragona",977545592 - 646233616,associaciogentgranalbada@gmail.com,,,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
775.0,ASSOCIACIÓ TARRAGONA CLUB BPW,Laura Roigé Pons,"AV DE PAU CASALS, 17 - 2ª PLANTA 43003 TARRAGONA",977221000,adee@tinet.org,,Centre,No,Comunitàries / Cíviques,Dones,41.1174748,1.2503412,4314820002,AJUNTAMENT DE TARRAGONA
776.0,ASSOCIACIÓ PRABHAT,VIKAS KUMAR,"Cr. MAS DEL CUPS, 3, ESC. A, BAIXOS 2 43130 TARRAGONA",977521832,prabhat@savevillage.org,SANT RAMON,Nord,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
777.0,ASOCIACIÓN CULTURAL CRISTIANA DE TARRAGONA,Jesús Gabarri,"C/RIU TORDERA,2 ESC.7 5È 3ª.CAMP CLAR 43006 TARRAGONA",647157274 - 696104401,pacodemetrio@gmail.com,CAMPCLAR,Ponent,Sí,Culturals,Altres entitats culturals,41.1169783,1.2127017,4314820002,AJUNTAMENT DE TARRAGONA
779.0,ASSOCIACIÓ FILIPINA DE TARRAGONA,ALBERT DE PAZ CAGAOAN,"CR DE ROVIRA I VIRGILI, 37, 5è-C 43002 TARRAGONA",977227394 - 672296972,associaciofilipinadetarragona@yahoo.com,,Centre,Sí,Cooperació / interacció,D'integració i cohesió,41.1219778,1.2521905,4314820002,AJUNTAMENT DE TARRAGONA
780.0,TERCERA CULTURA,Mª TERESA GIMÉNEZ BARBAT,"RAMBLA NOVA,115 4RT 43001 TARRAGONA",692666905,info@terceracultura.net,,Centre,Sí,Culturals,Altres entitats culturals,41.1182925,1.2477412,4314820002,AJUNTAMENT DE TARRAGONA
782.0,Associació de Taekwondo Sant Pere i Sant Pau,Pedro Latorre López,"Avda. Països Catalans, 32 B, 2n 1a   43007 Tarragona",620729553,pedrolatorretaekwondo@gmail.com,SANT PERE I SANT PAU,Nord,No,Esportives,Entitats esportives,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
783.0,Associació SocioCultural de Joves Joc Clar,José Carmona Amador,"C/Riu Brugent, Bloc 4, Esc. 9, baixos -Camp Clar- 43006 Tarragona",,,,,No,Comunitàries / Cíviques,Entitats Juvenils,41.1208953,1.211231,4314820002,AJUNTAMENT DE TARRAGONA
785.0,Associació d'Amics de la Tabacalera,Nicolas Marcos Domínguez,"C/ Pere Martell, num. 15, 6è 1a. 43001 Tarragona",635830058,amicsdelatabacalera@tinet.cat,SOLIMAR,Llevant,No,Culturals,Altres entitats culturals,41.1167622,1.2441591,4314820002,AJUNTAMENT DE TARRAGONA
786.0,DOWN TARRAGONA,Martí Solà Sugrañes,"Via Augusta, núm. 101, 2n 43003 Tarragona",695177109 - 609375754,tresoreria@downtarragona.org,BONAVISTA,,No,Assistencials,Suport a malalties,41.1166443,1.2622154,4314820002,AJUNTAMENT DE TARRAGONA
787.0,Associació Cultural Art i Flamenc,Mertixell Puvill Estivill,"C/ Lepant, lletra A 43004 Tarragona",676034145,sauce@saucetarragona.com,SERRALLO,Centre,Sí,Culturals,Escoles de ball,41.1096104,1.2393429,4314820002,AJUNTAMENT DE TARRAGONA
788.0,Associació de propietaris i veïns de la Urb. Llevantina i Bon Sol de Tarragona,Òscar Ribé Anguera,"C/ Llevantina, núm. 14   43007 Tarragona",670031486,llevantisol@gmail.com,LLEVANTINA,,Sí,Comunitàries / Cíviques,Associacions de Veïns,41.1208604,1.2747965,4314820002,AJUNTAMENT DE TARRAGONA
789.0,ASSOCIACIÓ SACAIRES DE TARRAGONA,ROSALIA SUMOY BERTRÁN,"CR DEL PORTALET, 1 (DECORACIÓ JORDI) 43003 TARRAGONA",977234655,sacairesdetarragona@gmail.com,,Centre,Sí,Culturals,Altres entitats culturals,41.1165266,1.255709,4314820002,AJUNTAMENT DE TARRAGONA
790.0,ASOCIACIÓN MUSICAL DE PROYECTOS DE TARRAGONA,ALFREDO SIMÓ JARDÍ,"CR DEL RIU LLOBREGAT, 2 - ESC.7 - 1R - 2A (TORREFORTA) 43006 TARRAGONA",646987135 - 635914323,asociacionmusicaldeproyectos@hotmail.com,,Ponent,Sí,Culturals,Altres entitats culturals,41.1170383,1.2097553,4314820002,AJUNTAMENT DE TARRAGONA
791.0,Associació Setge de Tarragona 1811,Jaume Roc Costa Pallejà,"Rambla Nova, 58-60 àtic 43004 Tarragona",977239858 - 626553565,costapalleja@yahoo.es,,Eixample,No,Culturals,Altres entitats culturals,41.1153015,1.2526274,4314820002,AJUNTAMENT DE TARRAGONA
792.0,ASSOCIACIÓ CULTURAL I MUSICAL 'SOPA DE PEIX',JOAN ISCLE PUJOL CARNERO,"CR DE LES ILLES BALEARS,16 - BAIXOS 2ª 43006 TARRAGONA",677153798 ? 977541977,sopadepeix@gmail.com,,Ponent,Sí,Culturals,Altres entitats culturals,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
793.0,"ASS. DE GENT GRAN, JUBILATS I PENSIONISTES DE SANT PERE I SANT PAU",ESTEBÁN LORENZO MENDIETA,"C/VIOLANT D'HONGRIA,NÚM.30. ST PERE I ST PAU 43007 TARRAGONA",977204041,,,Nord,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1378312,1.2562758,4314820002,AJUNTAMENT DE TARRAGONA
794.0,ASSOCIACIÓ ORIENT&OCCIDENT,MANUELA GARCÍA GIL,"CR VIOLANT D'HONGRIA, 14 - 3R - 1ª (ST.PERE I ST.PAU) 43007 TARRAGONA",654626149 - 659403531,orientyoccident@gmail.com,SANT PERE I SANT PAU,Nord,Sí,Culturals,Altres entitats culturals,41.13685,1.25492,4314820002,AJUNTAMENT DE TARRAGONA
795.0,ASOCIACIÓN RIGPA ESPAÑA,Juan Cristobal Brouilhet Fernández,"C/ROGER DE LLURIA, 15 Baixos 43004 TARRAGONA",619759356,aschwartz@ono.com,CENTRE TARRAGONA,Centre,Sí,Culturals,Altres entitats culturals,41.1133431,1.254367,4314820002,AJUNTAMENT DE TARRAGONA
796.0,ASS. DE COL·LECCIONISTES DE PLAQUES DE CAVA DEL CAMP DE TARRAGONA,ANDREU CANUTO GARCÍA,"CR DEL RIU ALGARS, BL1- ESC1- 1R - A (CAMPCLAR) 43006 TARRAGONA",626786317 - 977550118,andalet80@hotmail.com,CAMPCLAR,Ponent,Sí,Culturals,Altres entitats culturals,41.1208953,1.211231,4314820002,AJUNTAMENT DE TARRAGONA
798.0,ASSOCIACIÓ SOCIOCULTURAL D'ESTRANGERS 'ALTERNATIVA',LARISA TERENTIEVA,"Cr. HIGINI ANGLÈS, 12 Esc. A, 1r2a 43001 TARRAGONA",616957885,associacioalternativa@gmail.com,CENTRE TARRAGONA,,Sí,Cooperació / interacció,D'integració i cohesió,41.1145121,1.2493976,4314820002,AJUNTAMENT DE TARRAGONA
799.0,ASSOCIACIÓ ESPORTIVA VETERANS 'CAN BOADA',JORDI NADAL MARTÍ,"CT SANTUARI DEL LLORITO, 109 43007 TARRAGONA",636489011,aecanboada@gmail.com,VALL DE L'ARRABASSADA (LA),Llevant,Sí,Esportives,Entitats esportives,41.1354421,1.2720393,4314820002,AJUNTAMENT DE TARRAGONA
800.0,Associació Cultural Tarragonina d'Amics/gues Castellers/es (ACTAC),Ramon Gómez Torres,"C/ Reial, núm. 48, 1r 2a   43004 Tarragona",609692304 - 650889229,actactgn@gmail.com,CENTRE TARRAGONA,Centre,No,Culturals,Altres entitats culturals,41.1112887,1.2464572,4314820002,AJUNTAMENT DE TARRAGONA
802.0,"Associació de Gent Gran, Jubilats i Pensionistes de Pere Martell",Josep Mª Burgués Vidal,"C/Pere Martell, núm. 39 (Llar Municipal de Jubilats) 43005 Tarragona",977215514 - 653993708,jubilatspm@hotmail.es,,Eixample,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.114355663368,1.2435016693115,4314820002,AJUNTAMENT DE TARRAGONA
803.0,ASSOCIACIÓ CATALANA DE PADRES SEPARADOS DE LA APFS,Juan Martos Perea,"CR DE PONÇ D'ICART, S/N - HOTEL D'ENTITATS 43004 TARRAGONA",689411324 - 932640655,info@apfscat.org,CENTRE TARRAGONA,Centre,Sí,Socials,Altres entitats d'ajuda,41.113242,1.252919,4314820002,AJUNTAMENT DE TARRAGONA
804.0,LLIGA D'AFECTATS REUMATOLÒGICS I DISCAPACITATS DE LES COMARQUES DE TARRAGONA,Alfred Blasi Escudé,"C/ Francesc Bastos, núm. 19 (Casa del Mar)",977327093,secretaria@lalligaonline.org,CENTRE TARRAGONA,,No,Assistencials,Suport a malalties,41.1138717,1.2415992,4314820002,AJUNTAMENT DE TARRAGONA
805.0,Associació Asperger-Tea del Camp de Tarragona,Miguel Ruiz Tierraseca,"C/ Governador Gonzalez, núm. 7 , entresol 1a. 43001 Tarragona",688483682,aspercamp@aspercamp.cat,CENTRE TARRAGONA,,No,Assistencials,Suport a malalties,41.1150843,1.2516199,4314820002,AJUNTAMENT DE TARRAGONA
806.0,ASSOCIACIÓ BUDISTA ZEN DE TARRAGONA,DIDIER MARC ROBERT KEMPINAIRE,"Cr. SANTIYAN, 79, 2on 2a 43003 TARRAGONA",660711420,dojozentarragona@gmail.com,CENTRE TARRAGONA,Centre,Sí,Culturals,Altres entitats culturals,41.1108078,1.2516546,4314820002,AJUNTAMENT DE TARRAGONA
807.0,Hammada - Associació d'Amics del Poble Sahrauí,Jaume Duran Perez,"Cr. Pau Clarís, num. 1, Esc. A, 14è B 43005 Tarragona",655385726 - 666067700,hammadassociacio@gmail.com,CENTRE TARRAGONA,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
808.0,XARXA SOLIDÀRIA PER LA FIBROMIÀLGIA I LA SÍNDROME DE FATIGA CRÒNICA REUS-BAIX CAMP,ORIOL SANTOS CLARAMUNT,"C/ FRANCESC BASTOS 19, 43005 TARRAGONA",977327093,xarxa-projectes@mestralonline.org,CENTRE TARRAGONA,Eixample,Sí,Assistencials,Suport a malalties,41.1141633,1.2416187,4314820002,AJUNTAMENT DE TARRAGONA
809.0,COL·LECTIU MALOKA-COLÒMBIA,Marc del Jesús i Gallissà,"AV DE CATALUNYA, 11 43003 TARRAGONA",977239720 - 933122168,maloka_accion@yahoo.es,PART ALTA,,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.12004,1.25322,4314820002,AJUNTAMENT DE TARRAGONA
811.0,Federació d'Associacions de Veïns de l'Àrea de Llevant,Josep Maria Bertran Vidiella,"C/ Major del Molnàs, (Centre Cívic)",650451269,favllevant@gmail.com,,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
812.0,FCAA 'SINDICAT D'ESTUDIANTS',Beto Matanza Arenas,"CR DEL VAPOR, 21 43004 TARRAGONA",605011205 - 660721075,tarragona@sindicatdestudiants.net,CENTRE TARRAGONA,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Centrals Sindicals,41.1111413,1.2450157,4314820002,AJUNTAMENT DE TARRAGONA
813.0,ASS. DE PROFESSORS JUBILATS I COL.LABORADORS MARTÍ I FRANQUÉS DE TARRAGONA,Francisca Díaz Navarro,"Cr. ENRIC D'OSSÓ,3 43005 TARRAGONA",977290922,fdiaz124@xtec.cat,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
814.0,ASSOCIACIÓ ROMANESA DE TARRAGONA,VASILE BALTARETU,"URB. ICOMAR, 6-A, 1er 2a 43006 TARRAGONA",677136510,prvasile@hotmail.com,ICOMAR,,Sí,Cooperació / interacció,D'integració i cohesió,41.1174361,1.2254149,4314820002,AJUNTAMENT DE TARRAGONA
815.0,"Associació d'Amics de la Cultura, Gastronomia i Tradicions d'Asturies",José Joaquin Díaz Mastache,"Cr. Segarra, núm. 7 43006 Tarragona",627272297,josediazasociacion@gmail.com,TORREFORTA,Ponent,Sí,Comunitàries / Cíviques,Centres i Cases Regionals,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
816.0,ASSOCIACIÓ DE RESTAURADORS I COMERCIANTS DEL SERRALLO - ARCS,MATIAS LEANDRO GARCÍA,"Cr. TRAFALGAR, 37 BAIXOS 43004 TARRAGONA",977211363,arcs@arcs-serrallo.cat,VALL DE L'ARRABASSADA (LA),Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1095896,1.240989,4314820002,AJUNTAMENT DE TARRAGONA
817.0,ASOCIACIÓN DE POLICIAS MOTORISTAS ÁNGELES GUARDIANES-TARRAGONA,Juan Manuel Navarro García,"Cr. RIU BESÒS, 5,B 43006 TARRAGONA",653915449,tarragona@angelesguardianesapm.es,TORREFORTA,Ponent,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
818.0,ASSOCIACIÓ EDUCA43,Joan Torralba García,"CR DE PERE MARTELL, 20 - 4t - 1a 43001 TARRAGONA",977243829,educa43@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1163929,1.2445153,4314820002,AJUNTAMENT DE TARRAGONA
820.0,ASOCIACIÓN DE LOS SENEGALESES DE TARRAGONA,MAME BALLA GADIAGA,"Cr. AMPOSTA, 21, 1r3a 43006 TARRAGONA",665703998,asenta@live.fr,TORREFORTA,Ponent,Sí,Cooperació / interacció,D'integració i cohesió,41.1192271,1.2163389,4314820002,AJUNTAMENT DE TARRAGONA
821.0,ASSOCIACIÓ RODES,Casilda Martín Garrocho,"Cr. FRANCOLÍ, 54 BAIXOS 43006 TARRAGONA",977556031,bustia@associaciorodes.org,TORREFORTA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
822.0,ASSOCIACIÓ COORDINADORA 11 DE SETEMBRE,JOSEP MARIA MARTORELL CALAF,"Cr. TRINQUET VELL, 15 43003 TARRAGONA",690091551,coordinadora11setembre@gmail.com,PART ALTA,Centre,Sí,Culturals,Promoció i difusió Patrimoni Cultural,41.1167195,1.2567921,4314820002,AJUNTAMENT DE TARRAGONA
823.0,ASSOCIACIÓ TARRAGONA SENSE BARRERES,Jordi Pallarès i Vidal,"Cr. PERE MARTELL, 47, 3r 2a 43005 TARRAGONA",,associaciotsb@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1132469,1.2431219,4314820002,AJUNTAMENT DE TARRAGONA
824.0,CLUB JUDO DOJO TARRACO,Juan Ramon Díaz Villuendas,"C/ Sant Auguri, 5 43002 Tarragona",636987306,javier@dojotarraco.es,PART ALTA,Llevant,No,Esportives,Clubs Esportius,41.1229155,1.2540957,4314820002,AJUNTAMENT DE TARRAGONA
826.0,Associació Trebor,Juan Valentín Menor Pèrez,"C/ Higini Angles, núm. 8, 8è.1a. 43001 Tarragona",620155090,juanvmenor@icloud.com,TAMARIT,Ponent,No,Assistencials,Serveis Sanitaris,41.1176053,1.2451432,4314820002,AJUNTAMENT DE TARRAGONA
827.0,Associació Catalana de Dansa Lliure,Ernest Gatell i Roset,"Urb. els Pinars, num. 66 43007 Tarragona",617580995,associacio@dansalliure.cat,PINARS (ELS),Llevant,Sí,Culturals,Grups i Tallers de Teatre,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
828.0,"COMITÈ CATALÀ PER ALS REFUGIATS, CATALUNYA AMB ACNUR",Gonzalo Aupi,TARRAGONA,933012035,tarragona@eacnur.org,CENTRE TARRAGONA,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
829.0,FUTBOLPAX TARRAGONA CLUB,Juan Jesús González Marcos,"AV Josep Gramunt i Subiela, 55-57 43007 Tarragona",625010807 ? 691756411,admin@futbolpax.es,CENTRE TARRAGONA,Eixample,No,Esportives,Clubs Esportius,41.1254682,1.2485045,4314820002,AJUNTAMENT DE TARRAGONA
